field,value
model,RNN-VAE
model_kind,rnn_vae
checkpoint_name,forecast-rnn-vae__freq-1H__hor-7d__ctx-168__seq-168__seed-0__mode-core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-rnn-vae__freq-1H__hor-7d__ctx-168__seq-168__seed-0__mode-core.pt
exported_at,2026-08-02T08:16:14
FREQ,1H
PRIMARY_HORIZON,7d
CONTEXT_LEN,168
SEQ_LEN,168
WINDOW_STRIDE,168
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,64
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,4.781216100003803
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.11242061656005868
DTW_mean,41.366412716917694
MAE_median,0.3087937831878662
RMSE_mean,0.586486163062986
PeakMAE,1.5357744693756104
QuantileLoss,0.15034683048725128
Winkler,2.9664361476898193
