field,value
model,TRAN-DIFF
model_kind,transformer_diffusion
checkpoint_name,forecast-transformer-diffusion__freq-3H__hor-7d__ctx-56__seq-56__seed-0__mode-core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-transformer-diffusion__freq-3H__hor-7d__ctx-56__seq-56__seed-0__mode-core.pt
exported_at,2026-08-02T10:22:19
FREQ,3H
PRIMARY_HORIZON,7d
CONTEXT_LEN,56
SEQ_LEN,56
WINDOW_STRIDE,56
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,64
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,919.3045495999977
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.06180849850870904
DTW_mean,34.31403426427278
MAE_median,0.7074593901634216
RMSE_mean,1.363582357244408
PeakMAE,2.7188382148742676
QuantileLoss,0.24854548275470734
Winkler,3.9190673828125
