field,value
model,RNN-DIFF
model_kind,rnn_diffusion
checkpoint_name,forecast-nocontext-rnn-diffusion__freq-30min__hor-24h__ctx-0__seq-48__seed-0__mode-nocontext_core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-nocontext-rnn-diffusion__freq-30min__hor-24h__ctx-0__seq-48__seed-0__mode-nocontext_core.pt
exported_at,2026-08-02T11:04:48
FREQ,30min
PRIMARY_HORIZON,24h
CONTEXT_LEN,0
SEQ_LEN,48
WINDOW_STRIDE,48
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,64
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,388.9531935999985
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.285952120720072
DTW_mean,8.473528138361871
MAE_median,0.25183799862861633
RMSE_mean,0.45593972929742543
PeakMAE,0.8780293464660645
QuantileLoss,0.0942361056804657
Winkler,1.567893147468567
