field,value
model,RNN-DIFF
model_kind,rnn_diffusion
checkpoint_name,forecast-nocontext-rnn-diffusion__freq-30min__hor-28d__ctx-0__seq-1344__seed-0__mode-nocontext_core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-nocontext-rnn-diffusion__freq-30min__hor-28d__ctx-0__seq-1344__seed-0__mode-nocontext_core.pt
exported_at,2026-08-02T13:39:09
FREQ,30min
PRIMARY_HORIZON,28d
CONTEXT_LEN,0
SEQ_LEN,1344
WINDOW_STRIDE,1344
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,64
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,1751.7594092999934
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,1.339634895447503
DTW_mean,261.4864367842674
MAE_median,0.2397102564573288
RMSE_mean,0.46334129567156
PeakMAE,1.9153664112091064
QuantileLoss,0.09703397750854492
Winkler,1.712468147277832
