field,value
model,TRAN-DIFF
model_kind,transformer_diffusion
checkpoint_name,forecast-nocontext-transformer-diffusion__freq-1H__hor-24h__ctx-0__seq-24__seed-0__mode-nocontext_core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-nocontext-transformer-diffusion__freq-1H__hor-24h__ctx-0__seq-24__seed-0__mode-nocontext_core.pt
exported_at,2026-08-02T10:40:05
FREQ,1H
PRIMARY_HORIZON,24h
CONTEXT_LEN,0
SEQ_LEN,24
WINDOW_STRIDE,24
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,64
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,615.3316689000058
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.30548286107024547
DTW_mean,9.05842901300639
MAE_median,0.5032394528388977
RMSE_mean,0.8851463255734285
PeakMAE,1.36147940158844
QuantileLoss,0.18328118324279785
Winkler,2.98223876953125
