field,value
model,TRAN-VAE
model_kind,transformer_vae
checkpoint_name,forecast-nocontext-transformer-vae__freq-3H__hor-24h__ctx-0__seq-8__seed-0__mode-nocontext_core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-nocontext-transformer-vae__freq-3H__hor-24h__ctx-0__seq-8__seed-0__mode-nocontext_core.pt
exported_at,2026-08-02T11:33:07
FREQ,3H
PRIMARY_HORIZON,24h
CONTEXT_LEN,0
SEQ_LEN,8
WINDOW_STRIDE,8
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,64
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,2.7061171000023023
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.30135819259555435
DTW_mean,7.814424350392073
MAE_median,1.3248757123947144
RMSE_mean,2.2932763621439354
PeakMAE,2.4748315811157227
QuantileLoss,0.5756457448005676
Winkler,10.644993782043457
