field,value
model,TRAN-VAE
model_kind,transformer_vae
checkpoint_name,forecast-nocontext-transformer-vae__freq-3H__hor-7d__ctx-0__seq-56__seed-0__mode-nocontext_core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-nocontext-transformer-vae__freq-3H__hor-7d__ctx-0__seq-56__seed-0__mode-nocontext_core.pt
exported_at,2026-08-02T18:32:32
FREQ,3H
PRIMARY_HORIZON,7d
CONTEXT_LEN,0
SEQ_LEN,56
WINDOW_STRIDE,56
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,64
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,3.0539480000006733
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.21197406749329514
DTW_mean,65.72981385141611
MAE_median,1.3311607837677002
RMSE_mean,2.272265416133599
PeakMAE,3.896165132522583
QuantileLoss,0.6021131873130798
Winkler,11.407591819763184
