field,value
model,TRAN-VAE
model_kind,transformer_vae
checkpoint_name,forecast-nocontext-transformer-vae__freq-1H__hor-28d__ctx-0__seq-672__seed-0__mode-nocontext_core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-nocontext-transformer-vae__freq-1H__hor-28d__ctx-0__seq-672__seed-0__mode-nocontext_core.pt
exported_at,2026-08-02T12:40:49
FREQ,1H
PRIMARY_HORIZON,28d
CONTEXT_LEN,0
SEQ_LEN,672
WINDOW_STRIDE,672
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,16
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,34.601031300000614
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.16813980286410968
DTW_mean,227.4682900607586
MAE_median,0.5028682351112366
RMSE_mean,0.8914971863424795
PeakMAE,2.463878631591797
QuantileLoss,0.23362505435943604
Winkler,4.494410037994385
