field,value
model,RNN-VAE
model_kind,rnn_vae
checkpoint_name,forecast-rnn-vae__freq-3H__hor-24h__ctx-16__seq-8__seed-0__mode-core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-rnn-vae__freq-3H__hor-24h__ctx-16__seq-8__seed-0__mode-core.pt
exported_at,2026-08-01T21:30:10
FREQ,3H
PRIMARY_HORIZON,24h
CONTEXT_LEN,16
SEQ_LEN,8
WINDOW_STRIDE,8
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,64
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,2.34986360000039
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.1167183073402332
DTW_mean,5.517061688631429
MAE_median,0.8377555012702942
RMSE_mean,1.6340349524697977
PeakMAE,1.3998181819915771
QuantileLoss,0.4046742022037506
Winkler,7.951448440551758
