field,value
model,TRAN-VAE
model_kind,transformer_vae
checkpoint_name,forecast-nocontext-transformer-vae__freq-1H__hor-7d__ctx-0__seq-168__seed-0__mode-nocontext_core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-nocontext-transformer-vae__freq-1H__hor-7d__ctx-0__seq-168__seed-0__mode-nocontext_core.pt
exported_at,2026-08-02T17:19:33
FREQ,1H
PRIMARY_HORIZON,7d
CONTEXT_LEN,0
SEQ_LEN,168
WINDOW_STRIDE,168
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,32
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,7.201559699999052
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.26709379770739294
DTW_mean,65.72000504285097
MAE_median,0.482741117477417
RMSE_mean,0.8380091386835374
PeakMAE,1.9014997482299805
QuantileLoss,0.22032637894153595
Winkler,4.196085453033447
