field,value
model,TRAN-VAE
model_kind,transformer_vae
checkpoint_name,forecast-nocontext-transformer-vae__freq-30min__hor-28d__ctx-0__seq-1344__seed-0__mode-nocontext_core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-nocontext-transformer-vae__freq-30min__hor-28d__ctx-0__seq-1344__seed-0__mode-nocontext_core.pt
exported_at,2026-08-02T16:16:11
FREQ,30min
PRIMARY_HORIZON,28d
CONTEXT_LEN,0
SEQ_LEN,1344
WINDOW_STRIDE,1344
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,8
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,124.25144719998934
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.17194550971209197
DTW_mean,236.75886955857277
MAE_median,0.2609288692474365
RMSE_mean,0.4653737656126145
PeakMAE,1.487200379371643
QuantileLoss,0.12240242958068848
Winkler,2.3674285411834717
