field,value
model,RNN-DIFF
model_kind,rnn_diffusion
checkpoint_name,forecast-nocontext-rnn-diffusion__freq-2H__hor-24h__ctx-0__seq-12__seed-0__mode-nocontext_core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-nocontext-rnn-diffusion__freq-2H__hor-24h__ctx-0__seq-12__seed-0__mode-nocontext_core.pt
exported_at,2026-08-02T10:47:05
FREQ,2H
PRIMARY_HORIZON,24h
CONTEXT_LEN,0
SEQ_LEN,12
WINDOW_STRIDE,12
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,64
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,393.16798859999835
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.32325876180291313
DTW_mean,8.32029252871871
MAE_median,0.9622209072113037
RMSE_mean,1.671201045601404
PeakMAE,2.0012266635894775
QuantileLoss,0.3530409038066864
Winkler,5.780122756958008
