field,value
model,TRAN-VAE
model_kind,transformer_vae
checkpoint_name,forecast-transformer-vae__freq-1H__hor-7d__ctx-168__seq-168__seed-0__mode-core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-transformer-vae__freq-1H__hor-7d__ctx-168__seq-168__seed-0__mode-core.pt
exported_at,2026-08-02T08:47:04
FREQ,1H
PRIMARY_HORIZON,7d
CONTEXT_LEN,168
SEQ_LEN,168
WINDOW_STRIDE,168
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,32
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,8.393617500005348
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.06827824591162776
DTW_mean,42.31354284193367
MAE_median,0.30391430854797363
RMSE_mean,0.5983795227812593
PeakMAE,1.507490873336792
QuantileLoss,0.1493653655052185
Winkler,2.9613895416259766
