field,value
model,TRAN-DIFF
model_kind,transformer_diffusion
checkpoint_name,forecast-transformer-diffusion__freq-1H__hor-28d__ctx-168__seq-672__seed-0__mode-core.pt
checkpoint_path,E:\Desktop\UNSW\Thesis\Project\sorted\checkpoints\generative\forecast-transformer-diffusion__freq-1H__hor-28d__ctx-168__seq-672__seed-0__mode-core.pt
exported_at,2026-08-02T03:15:46
FREQ,1H
PRIMARY_HORIZON,28d
CONTEXT_LEN,168
SEQ_LEN,672
WINDOW_STRIDE,672
EVAL_POOL,validation
PLOT_N,512
EVAL_SEED,10123
SAMPLES,200
EVAL_BATCH_SIZE,4
quantiles,"[0.1, 0.5, 0.9]"
ALPHA_PI,0.2
interval_percent,80.0
elapsed_seconds,18441.0150269
point_forecast_for_mae_peak_kl_dtw,q0.50
point_forecast_for_rmse,sample mean
,
metric,value
KL_hist,0.16153084943764032
DTW_mean,163.69811528921127
MAE_median,0.33933988213539124
RMSE_mean,0.6607816159726251
PeakMAE,2.432559013366699
QuantileLoss,0.12513624131679535
Winkler,2.057387590408325
